"url"	"year"	"roles"	"notes"
"https://soltero.bandcamp.com/album/western-medicine-blues"	 2017	 "Mastering"
"https://lifeinablender.bandcamp.com/album/bent-by-the-weather"	 2024	 "Mastering"
"https://threecolors.bandcamp.com/album/three-colors"	 2023	 "Mastering"
