"url"	"year"	"roles"	"notes"
"https://chrisharford.bandcamp.com/album/looking-out-for-number-6"	 2023	 "mastering"
"https://meganreilly.bandcamp.com/album/megan-reilly"	 2023	 "mastering"
"https://maxgreene1.bandcamp.com/album/back-home"	2024	 "mastering"
